0.002168,0.007495,0.008624,-0.005818
0.002188,-0.007081,-0.016529,-0.015088
0.002207,0.010580,-0.014421,-0.015128
0.002227,-0.004376,0.000332,0.002353
0.002246,-0.017701,-0.002245,-0.023220
0.002266,0.005840,0.010494,-0.014052
0.002285,0.007044,-0.003798,-0.016939
0.002305,0.003211,0.002725,-0.016240
0.002324,0.000781,-0.007601,-0.024204
0.002344,-0.014620,0.004049,0.010817
0.002363,0.000177,0.007666,0.012259
0.002383,0.007731,0.001764,0.006858
0.002402,0.005053,0.011059,0.021987
0.002422,0.006262,0.009315,0.001656
0.002441,-0.003125,0.004864,0.001826
0.002461,0.011479,0.001104,0.019890
0.002480,0.015269,0.007212,0.010042
0.002500,-0.008279,-0.006819,0.007782
0.002520,0.017143,0.013718,-0.015044
0.002539,-0.001325,0.000323,-0.001122
0.002559,0.008688,0.007517,0.002284
0.002578,0.006652,0.013735,0.018189
0.002598,0.005615,0.016125,0.001984
0.002617,0.003873,0.002659,-0.011494
0.002637,-0.000103,0.001161,0.007196
0.002656,0.025213,0.016554,0.023218
0.002676,-0.008313,0.003355,0.004773
0.002695,-0.004259,0.004585,-0.010675
0.002715,0.006377,0.002189,0.010371
0.002734,0.008690,0.010758,0.010940
0.002754,0.016327,-0.001487,0.000897
0.002773,0.007741,0.008452,-0.003812
0.002793,0.003508,0.001459,-0.005259
0.002812,0.000402,-0.009407,0.005420
0.002832,0.006293,-0.001617,-0.016674
0.002852,0.000822,-0.002131,0.001340
0.002871,-0.001368,-0.004386,0.000788
0.002891,-0.004390,-0.005145,0.014433
0.002910,-0.007318,-0.013357,-0.024363
0.002930,-0.011658,-0.028022,-0.000386
0.002949,-0.021770,-0.024460,0.006220
0.002969,-0.023040,-0.012318,-0.014259
0.002988,0.016832,0.015895,-0.000892
0.003008,0.007434,0.019969,0.003996
0.003027,0.011735,0.035534,0.005892
0.003047,-0.012074,0.015692,0.019104
0.003066,-0.012012,0.015310,0.018206
0.003086,0.021193,0.011478,-0.005433
0.003105,0.003857,0.029665,0.007477
0.003125,-0.006632,0.006411,0.007386
0.003145,-0.005814,-0.004318,0.009998
0.003164,-0.007298,-0.005784,0.003299
0.003184,-0.020501,-0.007520,-0.012818
0.003203,-0.037459,-0.017709,-0.004350
0.003223,-0.001862,-0.000998,0.014731
0.003242,-0.000542,0.009891,0.005452
0.003262,-0.013359,-0.021844,-0.004667
0.003281,0.003861,-0.027501,-0.015614
0.003301,-0.010769,-0.023028,-0.005353
0.003320,0.005841,-0.017247,-0.016977
0.003340,-0.017188,-0.024405,-0.011020
0.003359,-0.002104,-0.003456,-0.012960
0.003379,0.010631,0.004617,0.005773
0.003398,0.000965,-0.000969,0.015556
0.003418,0.014225,-0.008772,0.013099
0.003438,0.029907,0.019900,0.006490
0.003457,0.018455,0.002855,0.015757
0.003477,0.012487,-0.001243,0.006871
0.003496,0.013772,0.010520,0.014185
0.003516,0.009390,-0.005694,-0.011767
0.003535,0.009923,0.005164,-0.007588
0.003555,-0.019455,-0.012185,-0.012940
0.003574,0.004343,-0.006158,-0.005516
0.003594,0.002984,-0.020323,0.011785
0.003613,-0.000406,0.011786,0.020094
0.003633,0.015682,0.014320,0.034801
0.003652,0.019921,0.022503,-0.000157
0.003672,0.028980,0.005219,0.009798
0.003691,0.018974,0.025953,0.001818
0.003711,0.006169,0.009207,0.002140
0.003730,-0.008636,-0.004644,0.001376
0.003750,-0.015021,-0.003709,0.008422
0.003770,-0.007524,0.011956,0.019532
0.003789,0.015183,-0.004464,0.015192
0.003809,0.007229,0.021708,-0.001679
0.003828,0.008838,0.007631,-0.000946
0.003848,0.004299,0.020567,0.009631
0.003867,0.001738,0.006709,0.009461
0.003887,0.002150,0.013548,0.016750
0.003906,0.015007,-0.005251,0.010348
0.003926,0.000749,0.010026,0.024104
0.003945,0.017877,0.011663,0.003324
0.003965,0.010703,0.004919,0.003558
0.003984,0.022726,0.007536,0.005231
0.004004,-0.002824,-0.009367,-0.005090
0.004023,-0.003488,-0.001204,-0.010736
0.004043,-0.007753,-0.006262,-0.011665
0.004063,-0.009805,-0.013474,-0.022539
0.004082,-0.002729,-0.018081,0.005528
0.004102,0.000507,-0.009082,-0.001849
0.004121,0.014981,-0.007012,0.007350
0.004141,-0.005115,-0.019839,-0.016064
0.004160,0.015091,0.012119,-0.011911
0.004180,0.005963,0.001305,-0.002954
0.004199,-0.008800,-0.020153,-0.012994
0.004219,-0.013386,0.004866,-0.007386
0.004238,-0.015814,-0.023444,-0.021181
0.004258,-0.009169,-0.003977,0.007259
0.004277,0.001474,-0.003464,-0.012387
0.004297,0.001776,0.001227,-0.012355
0.004316,0.004517,0.004864,0.032538
0.004336,0.005878,0.004952,0.021374
0.004355,-0.001030,0.009485,0.014460
0.004375,0.004930,0.029428,-0.003753
0.004395,0.010475,-0.002622,0.011186
0.004414,-0.008345,-0.001834,-0.014910
0.004434,0.005068,-0.007672,-0.010929
0.004453,-0.005156,0.007824,-0.008384
0.004473,-0.017578,-0.007405,0.009295
0.004492,0.004129,-0.003959,-0.013094
0.004512,0.002381,0.008952,0.006476
0.004531,0.000837,0.005973,0.016069
0.004551,0.012061,0.001169,-0.011076
0.004570,-0.013277,-0.016445,-0.021624
0.004590,-0.003660,0.000006,-0.018454
0.004609,-0.008482,-0.017547,-0.019268
0.004629,-0.003903,-0.013654,0.005648
0.004648,0.000719,-0.014816,0.005643
0.004668,0.003764,-0.009762,-0.007782
0.004687,0.007844,0.020713,-0.002940
0.004707,0.011838,0.004850,0.012402
0.004727,0.005728,0.012686,0.014947
0.004746,0.020693,0.008165,0.005388
0.004766,0.006075,-0.000285,-0.007966
0.004785,0.012959,-0.004982,0.000606
0.004805,-0.011574,-0.016719,-0.009001
0.004824,-0.020997,-0.002118,-0.000999
0.004844,-0.004106,0.007155,-0.010298
0.004863,0.018403,0.011450,-0.007614
0.004883,0.006368,0.026568,0.027335
0.004902,0.002680,-0.011128,0.013471
0.004922,0.012070,0.022423,-0.002664
0.004941,0.022445,-0.003642,-0.014408
0.004961,0.008718,0.007264,-0.000852
0.004980,-0.006097,0.010081,-0.004270
0.005000,-0.000291,0.020081,0.001172
0.005020,0.012409,0.010015,-0.002856
0.005039,-0.002836,0.000955,0.005955
0.005059,0.028836,0.024816,0.016376
0.005078,0.018024,0.009839,0.022082
0.005098,0.025075,0.013350,0.011243
0.005117,-0.001145,0.022804,0.013503
0.005137,-0.001483,0.000552,-0.004679
0.005156,-0.021981,-0.010206,-0.005878
0.005176,-0.000507,-0.017628,-0.007642
0.005195,0.001819,-0.012309,-0.014361
0.005215,-0.013900,-0.016777,-0.005526
0.005234,0.000908,-0.004839,0.004803
0.005254,0.025813,0.019392,0.012722
0.005273,0.020168,0.002056,0.017684
0.005293,0.019704,0.022180,0.018440
0.005313,0.025580,0.012319,0.019091
0.005332,-0.007690,-0.005887,0.021448
0.005352,-0.030808,0.004023,0.010580
0.005371,-0.006543,-0.018697,-0.005742
0.005391,-0.011781,0.013444,0.007369
0.005410,-0.009518,0.001605,-0.003264
0.005430,-0.025254,-0.015978,-0.000809
0.005449,0.002209,0.008599,0.003314
0.005469,-0.001385,0.000179,-0.003054
0.005488,-0.001055,0.005221,0.009214
0.005508,-0.009902,0.003998,0.009355
0.005527,-0.005545,0.011666,0.011312
0.005547,0.010819,0.012607,0.014810
0.005566,0.003102,0.012452,0.000833
0.005586,-0.004389,-0.005205,-0.007263
0.005605,0.000447,0.001661,-0.001668
0.005625,0.002695,0.023014,0.021135
0.005645,0.015579,0.018581,0.010729
0.005664,0.007864,-0.007865,-0.008030
0.005684,0.016893,0.003533,-0.006122
0.005703,-0.003657,0.010705,0.018012
0.005723,0.000266,0.001862,0.003008
0.005742,-0.003154,0.010030,0.003617
0.005762,-0.008059,-0.004673,-0.003739
0.005781,-0.004566,-0.001338,0.001776
0.005801,-0.001586,-0.010161,0.014250
0.005820,0.003218,0.006497,0.001210
0.005840,0.029439,-0.011372,-0.006642
0.005859,0.004926,0.003074,-0.011983
0.005879,0.008656,0.011936,0.008075
0.005898,-0.002773,-0.000712,0.005909
0.005918,0.002949,-0.012605,0.001108
0.005938,0.007502,0.002820,-0.026484
0.005957,-0.004216,-0.012545,0.020612
0.005977,0.013077,0.006698,-0.001677
0.005996,0.006827,0.024198,0.000353
0.006016,-0.011547,-0.003751,0.011536
0.006035,0.015824,-0.000685,0.003061
0.006055,0.008659,0.009033,0.002438
0.006074,-0.000979,-0.000214,-0.007910
0.006094,0.006258,-0.005302,0.018337
0.006113,-0.010811,-0.009027,0.003524
0.006133,-0.008115,-0.005851,-0.004663
0.006152,-0.007327,-0.007347,-0.012922
0.006172,-0.012383,0.010247,0.003618
0.006191,0.004753,-0.006371,0.015678
0.006211,0.002202,-0.000103,0.001335
0.006230,0.005143,0.013531,-0.010328
0.006250,-0.009540,0.006846,0.005945
0.006270,-0.011140,0.000549,0.009053
0.006289,-0.001361,-0.008886,-0.009714
0.006309,-0.001598,-0.005561,-0.000040
0.006328,-0.008851,0.008121,-0.016134
0.006348,0.014012,0.008060,0.002506
0.006367,0.001872,-0.003167,0.005077
0.006387,-0.006358,0.002822,0.007566
0.006406,0.004626,-0.010447,0.004809
0.006426,0.005439,0.002791,0.007437
0.006445,0.011701,0.001348,-0.009630
0.006465,0.015053,0.010131,-0.017685
0.006484,-0.002682,-0.012581,-0.006577
0.006504,-0.004634,-0.000296,-0.015433
0.006523,-0.011965,-0.009085,-0.001914
0.006543,-0.005176,-0.007540,0.011969
0.006562,0.009143,0.008489,-0.001464
0.006582,-0.005680,-0.000619,-0.004054
0.006602,0.002078,-0.000826,-0.006183
0.006621,-0.008856,-0.011790,0.003292
0.006641,-0.001107,-0.013744,-0.004060
0.006660,-0.004490,0.001589,0.000059
0.006680,0.002981,-0.014262,0.003079
0.006699,0.006059,0.002798,0.007474
0.006719,-0.000801,-0.016357,0.000790
0.006738,0.014438,0.010057,0.012276
0.006758,0.015537,0.009655,0.005258
0.006777,-0.008183,-0.006314,-0.002086
0.006797,-0.001896,0.009439,-0.000238
0.006816,0.005126,-0.006383,-0.007346
0.006836,0.008069,0.007182,0.010334
0.006855,0.003319,0.014959,0.000519
0.006875,-0.000495,-0.001400,0.002227
0.006895,-0.002689,0.010043,0.000480
0.006914,0.003750,0.002853,0.005882
0.006934,0.000742,0.001747,-0.008926
0.006953,-0.005188,0.002320,0.008635
0.006973,0.008436,0.006077,-0.005077
0.006992,-0.006985,-0.002835,0.013808
0.007012,0.003220,-0.013907,0.010933
0.007031,-0.012865,0.005765,0.018095
0.007051,0.004453,-0.006893,-0.001219
0.007070,-0.000817,-0.009709,0.001412
0.007090,0.013334,0.006031,0.004838
0.007109,-0.003595,0.009226,0.006279
0.007129,0.007547,0.012194,0.010835
0.007148,0.008679,-0.002604,0.013004
0.007168,0.009950,-0.008285,0.001450
0.007188,-0.007756,0.000346,-0.011784
0.007207,-0.004802,-0.004212,-0.003672
0.007227,-0.007802,-0.011786,0.016691
0.007246,0.010447,0.015068,-0.005123
0.007266,-0.010468,-0.014263,0.002315
0.007285,0.007167,0.004212,0.025076
0.007305,-0.021482,-0.017852,-0.000505
0.007324,0.027156,-0.001320,0.007918
0.007344,-0.001986,0.006599,-0.007708
0.007363,0.015225,0.012537,0.005691
0.007383,0.012487,-0.005317,0.021661
0.007402,-0.004251,-0.016461,-0.003248
0.007422,-0.012332,0.011662,0.011599
0.007441,0.006115,0.005375,0.009724
0.007461,0.010005,0.007345,0.014586
0.007480,0.006720,-0.002703,0.013536
0.007500,0.015340,-0.014960,0.026808
0.007520,0.000929,0.006538,-0.008764
0.007539,-0.003192,0.001011,-0.001018
0.007559,0.000731,0.014975,0.007127
0.007578,0.018107,0.023096,0.007287
0.007598,0.011867,0.026089,0.020446
0.007617,0.007764,0.011393,0.002981
0.007637,0.008310,0.013352,0.013572
0.007656,0.023692,0.017361,0.004883
0.007676,0.007298,-0.001234,0.011675
0.007695,0.016355,-0.019422,0.006684
0.007715,0.007288,0.009864,0.000109
0.007734,-0.002838,-0.013737,0.013262
0.007754,0.010936,0.014938,0.012535
0.007773,0.021047,-0.002667,0.009412
0.007793,0.011165,0.013064,0.008625
0.007812,0.010452,-0.001020,0.010318
0.007832,0.017515,0.021046,0.015424
0.007852,0.004721,-0.004362,0.000486
0.007871,0.003914,-0.015454,-0.006072
0.007891,-0.009443,0.015155,0.009178
0.007910,0.004867,-0.011023,0.007102
0.007930,-0.001205,0.002044,0.016624
0.007949,0.014314,0.002232,-0.014259
0.007969,0.003919,0.003850,0.014929
0.007988,0.010454,-0.010764,0.008196
0.008008,0.030199,0.015024,-0.006994
0.008027,0.003678,-0.003442,0.003376
0.008047,0.021081,-0.014842,0.008956
0.008066,-0.001079,0.006406,-0.012360
0.008086,0.005754,0.000276,0.009414
0.008105,-0.003202,0.014027,-0.009918
0.008125,0.009509,0.012805,0.033748
0.008145,0.009620,0.026432,0.004384
0.008164,0.028171,0.013366,0.013890
0.008184,0.015907,0.019352,0.021403
0.008203,0.014650,0.022066,0.012750
0.008223,-0.004350,0.006754,-0.008718
0.008242,-0.005712,0.010427,-0.000640
0.008262,-0.007644,0.011015,0.010807
0.008281,0.001528,-0.012599,0.005600
0.008301,0.003958,-0.006168,-0.001855
0.008320,0.018368,0.002534,0.002972
0.008340,0.021040,0.020380,0.006242
0.008359,0.004261,-0.005030,0.023414
0.008379,0.014452,-0.001572,-0.002218
0.008398,-0.012613,0.001096,0.008251
0.008418,-0.004065,0.012983,-0.017731
0.008438,-0.006992,-0.013758,-0.007899
0.008457,0.009994,0.011819,0.002516
0.008477,0.005318,0.002731,-0.002130
0.008496,0.014850,0.003610,-0.004008
0.008516,0.006437,0.008015,-0.007481
0.008535,-0.000659,0.008327,-0.014286
0.008555,0.000535,-0.000797,0.003463
0.008574,0.017164,-0.005992,0.014574
0.008594,-0.008036,-0.003800,-0.003067
0.008613,-0.009706,0.014757,-0.006361
0.008633,0.014716,0.017083,0.003535
0.008652,0.002118,0.004963,0.008643
0.008672,0.001511,0.025760,-0.002148
0.008691,0.007865,0.006346,0.026649
0.008711,0.001413,0.019711,0.028672
0.008730,0.015821,0.026207,0.000314
0.008750,0.022764,0.010140,0.007482
0.008770,0.008963,-0.003546,-0.016019
0.008789,-0.003619,0.006164,0.005519
0.008809,-0.015284,-0.007137,-0.014003
0.008828,-0.018053,0.010052,-0.007328
0.008848,0.006014,-0.025484,-0.016207
0.008867,-0.015834,-0.004350,-0.006678
0.008887,-0.009942,-0.001842,0.002582
0.008906,-0.012622,-0.010072,-0.000299
0.008926,-0.011389,-0.027380,0.003719
0.008945,0.010548,0.001941,-0.016965
0.008965,-0.023565,-0.009186,0.004760
0.008984,-0.003225,-0.001319,-0.010995
0.009004,0.008085,-0.008613,0.007329
0.009023,0.011712,-0.009012,-0.004336
0.009043,-0.005460,0.002231,-0.017711
0.009062,-0.005639,-0.002343,-0.012742
0.009082,-0.012920,0.003852,0.001685
0.009102,0.004248,-0.011075,-0.004989
0.009121,-0.022222,0.013394,0.006916
0.009141,-0.015293,0.002617,0.003356
0.009160,0.006874,0.015417,0.001859
0.009180,-0.006012,-0.000991,-0.012266
0.009199,0.000414,0.000678,-0.002523
0.009219,0.014768,-0.014358,-0.008351
0.009238,0.012166,0.010610,0.001524
0.009258,0.009596,0.012512,0.022631
0.009277,-0.005281,-0.015305,-0.003881
0.009297,0.000103,-0.017588,-0.002909
0.009316,-0.005404,-0.002578,-0.004297
0.009336,0.002896,0.005919,-0.009401
0.009355,-0.004336,-0.002213,-0.001376
0.009375,0.002696,0.012383,-0.005922
0.009395,0.010631,-0.005779,0.019386
0.009414,-0.007200,0.002011,0.008909
0.009434,0.002753,0.009767,-0.007844
0.009453,0.012990,0.000168,0.009676
0.009473,-0.004759,0.001372,-0.009336
0.009492,0.001047,-0.002506,-0.016665
0.009512,-0.006775,-0.016935,-0.013215
0.009531,-0.004923,-0.005675,-0.003875
0.009551,0.008212,0.002615,-0.005660
0.009570,-0.002487,-0.004977,0.015073
0.009590,0.011007,-0.006503,-0.009003
0.009609,0.013830,0.009501,-0.006301
0.009629,0.012536,0.010709,0.023892
0.009648,0.005519,0.006648,0.002896
0.009668,-0.009114,0.007847,-0.007857
0.009687,-0.008374,-0.002406,-0.004846
0.009707,-0.016250,0.008127,-0.009551
0.009727,-0.015413,0.004260,-0.007865
0.009746,-0.010319,-0.008229,-0.013048
0.009766,-0.007326,-0.002651,0.015424
0.009785,0.012811,-0.015897,0.009208
0.009805,0.005331,-0.010246,-0.011166
0.009824,0.013296,-0.010404,0.013189
0.009844,0.008524,0.013676,0.011094
0.009863,0.002409,-0.006409,0.000516
0.009883,0.000422,0.006124,-0.009022
0.009902,-0.005219,-0.007212,0.000673
0.009922,-0.000627,-0.013443,-0.000609
0.009941,-0.013184,-0.019678,-0.004654
0.009961,0.002880,0.017070,0.000883
0.009980,0.012484,-0.010370,-0.010872
0.010000,-0.014636,-0.002762,-0.006631
0.010020,-0.011980,-0.008062,-0.007351
0.010039,0.008977,-0.002032,0.003027
0.010059,-0.002149,-0.021563,-0.006003
0.010078,0.007874,0.004494,0.000371
0.010098,0.003236,0.018359,-0.010721
0.010117,0.006310,0.007888,0.002258
0.010137,-0.002029,0.006782,0.002867
0.010156,0.018036,-0.012183,0.004838
0.010176,0.006414,0.011371,-0.020362
0.010195,-0.012442,-0.022857,-0.010655
0.010215,-0.002107,-0.015989,0.007767
0.010234,-0.000808,-0.012294,-0.005271
0.010254,-0.001263,0.007415,-0.003651
0.010273,-0.008049,-0.000692,-0.007121
0.010293,0.008314,0.015340,0.001094
0.010313,0.012710,-0.003362,0.002518
0.010332,0.012310,-0.000468,0.004427
0.010352,0.001088,0.003971,0.018876
0.010371,-0.008466,-0.000253,-0.002395
0.010391,-0.013071,0.000465,0.003405
0.010410,-0.017106,0.005549,-0.022179
0.010430,-0.005556,0.001842,-0.016952
0.010449,-0.001289,-0.010303,-0.015535
0.010469,-0.016354,-0.006174,-0.000818
0.010488,-0.000993,-0.007657,-0.009506
0.010508,0.015922,0.013384,-0.005018
0.010527,0.018098,0.017061,-0.001439
0.010547,0.009931,-0.008244,0.009899
0.010566,0.023848,0.026845,0.018870
0.010586,-0.004978,0.024807,0.009000
0.010605,0.003480,0.008104,-0.003559
0.010625,-0.018008,0.004204,-0.009405
0.010645,0.008668,0.013706,0.001711
0.010664,-0.003616,-0.000737,0.014142
0.010684,-0.003421,-0.024403,-0.011318
0.010703,0.003193,0.009720,0.007794
0.010723,-0.001925,0.014076,0.009954
0.010742,0.014632,0.003793,-0.003762
0.010762,0.013398,-0.003018,-0.017931
0.010781,-0.007038,0.007753,0.012013
0.010801,-0.008116,-0.014359,0.000709
0.010820,-0.000406,0.006071,0.017192
0.010840,-0.000030,-0.021732,-0.007143
0.010859,-0.000960,0.001263,-0.011604
0.010879,-0.001878,-0.008106,-0.003086
0.010898,-0.009902,-0.004512,0.003873
0.010918,0.005705,0.001897,0.000168
0.010938,-0.011830,-0.009986,-0.003026
0.010957,-0.008780,0.000134,-0.004404
0.010977,-0.002900,-0.009230,-0.004807
0.010996,-0.012630,0.011567,-0.010463
0.011016,-0.014866,0.006723,0.004902
0.011035,0.009558,0.022365,-0.014792
0.011055,-0.004931,0.001249,-0.001049
0.011074,0.013971,0.008916,-0.006512
0.011094,-0.012931,0.001465,-0.011760
0.011113,-0.006414,-0.005943,0.009608
0.011133,0.000645,-0.000807,-0.015713
0.011152,-0.024190,-0.008116,0.008381
0.011172,-0.008366,-0.009085,-0.003232
0.011191,0.003199,-0.014096,0.013471
0.011211,-0.001709,-0.002894,0.003549
0.011230,-0.002350,0.001974,-0.018627
0.011250,-0.003562,0.015878,0.028231
0.011270,0.007472,0.003464,-0.013524
0.011289,0.004230,-0.000949,-0.003019
0.011309,0.016042,0.005642,0.013488
0.011328,0.006815,0.015399,0.008261
0.011348,0.001471,0.001611,0.012026
0.011367,-0.013139,0.000366,0.013365
0.011387,-0.014543,-0.000945,0.000137
0.011406,-0.020537,-0.013037,-0.006486
0.011426,-0.019962,-0.004239,-0.024219
0.011445,-0.014252,0.001386,-0.013187
0.011465,-0.005289,-0.008855,-0.012029
0.011484,0.002180,-0.002940,0.002112
0.011504,0.000410,0.004691,-0.018055
0.011523,0.004916,-0.004394,0.008650
0.011543,-0.004689,0.016744,-0.010096
0.011562,0.012331,-0.007167,0.001504
0.011582,0.005940,0.000226,0.000465
0.011602,-0.001466,0.008794,-0.001336
0.011621,-0.004568,0.001413,-0.004012
0.011641,-0.000779,-0.018120,0.002523
0.011660,-0.001946,0.006993,-0.012950
0.011680,-0.007241,-0.004501,0.010169
0.011699,-0.009459,0.004258,-0.010967
0.011719,0.002048,0.004137,-0.003207
0.011738,-0.006818,-0.016796,-0.008351
0.011758,-0.003766,-0.012431,-0.014053
0.011777,0.020705,-0.013431,0.009738
0.011797,0.010526,0.008891,-0.004859
0.011816,0.001228,-0.013655,-0.002897
0.011836,-0.002920,0.011621,-0.001679
0.011855,-0.005504,-0.004220,-0.005846
0.011875,-0.007585,-0.004708,-0.002946
0.011895,-0.011500,0.005863,-0.000800
0.011914,-0.012346,-0.000182,0.012298
0.011934,-0.020598,0.004230,0.003294
0.011953,-0.012769,-0.020263,-0.008183
0.011973,0.000532,-0.020729,-0.010527
0.011992,0.000738,-0.011147,0.010126
0.012012,-0.000042,-0.012153,-0.007022
0.012031,0.003264,-0.000464,0.008189
0.012051,0.004565,0.006861,0.003907
0.012070,0.014300,0.008853,0.000186
0.012090,0.020853,0.007494,-0.002017
0.012109,-0.005042,0.006174,0.007659
0.012129,0.003694,-0.010622,0.003654
0.012148,-0.011475,-0.011045,0.005617
0.012168,-0.003875,0.001600,-0.009135
0.012188,-0.004613,-0.006906,0.005064
0.012207,-0.013579,-0.013816,0.002125
0.012227,-0.009322,-0.004673,-0.003868
0.012246,0.004725,0.003660,-0.002770
0.012266,0.002342,-0.005053,-0.001661
0.012285,0.004030,0.011340,0.005893
0.012305,-0.010847,0.021391,0.017516
0.012324,0.011791,0.016261,0.016061
0.012344,0.008707,0.012280,0.002839
0.012363,0.003528,0.001604,-0.001102
0.012383,0.007736,-0.007318,0.014012
0.012402,0.002649,0.015892,-0.004239
0.012422,0.017426,0.003292,0.002520
0.012441,-0.004458,-0.013441,-0.007463
0.012461,-0.007313,-0.007865,-0.009826
0.012480,0.002003,0.021380,-0.003553
0.012500,-0.005325,0.004918,0.015210
0.012520,0.004257,0.003938,0.009768
0.012539,0.002284,0.018266,-0.000992
0.012559,0.005618,0.000864,0.005205
0.012578,0.001569,0.018590,0.011387
0.012598,-0.003594,0.006094,0.007645
0.012617,-0.008808,-0.009189,-0.000986
0.012637,0.007158,0.001094,-0.008995
0.012656,0.007592,0.028561,0.018827
0.012676,0.003087,-0.006006,0.011995
0.012695,0.022502,0.006874,0.011195
0.012715,0.005953,-0.011300,0.010055
0.012734,0.002020,-0.007154,-0.012579
0.012754,-0.007866,-0.010557,-0.002210
0.012773,0.009281,0.006359,-0.001353
